"politician_id","riding_id","shortname","Parl","electedhist_id","party_id","end_date","start_date","partyname","partyabb","ridingname_en","province","riding_short","riding_current","member_id","Year","Date","hon_minstatus","hon_gender.y","name","name_given","name_family","dob"
2599,70106,"judi-longfield",36,2646,4,"2004-05-23","1997-09-22","Liberal","Liberal","Whitby--Ajax","ON","whitby-ajax","f",2646,1998,"1998-09-21",FALSE,"F",NA,NA,NA,NA
2599,70106,"judi-longfield",36,2646,4,"2004-05-23","1997-09-22","Liberal","Liberal","Whitby--Ajax","ON","whitby-ajax","f",2646,1997,"1997-09-24",FALSE,"F",NA,NA,NA,NA
2664,70024,"francis-scarpaleggia",38,1459,3,"2005-11-29","2004-10-04","Bloc Québécois","Bloc","Beauport","QC","beauport","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2677,24011,"jacques-saada",36,2670,4,"2005-11-29","1997-09-22","Liberal","Liberal","Brossard--La Prairie","QC","brossard-la-prairie","f",2670,1998,"1998-09-21",FALSE,"M",NA,NA,NA,NA
2684,70025,"richard-marceau",36,2673,3,"2000-10-22","1997-09-22","Bloc Québécois","Bloc","Charlesbourg","QC","charlesbourg","f",2673,1997,"1997-09-29",FALSE,"M",NA,NA,NA,NA
2684,70025,"richard-marceau",38,1465,3,"2005-11-29","2004-10-04","Bloc Québécois","Bloc","Charlesbourg","QC","charlesbourg","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2684,70118,"richard-marceau",37,1771,3,"2004-05-23","2001-01-29","Bloc Québécois","Bloc","Charlesbourg--Jacques-Cartier","QC","charlesbourg-jacques-cartier","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2693,24016,"andre-harvey",37,1774,4,"2004-05-23","2001-01-29","Liberal","Liberal","Chicoutimi--Le Fjord","QC","chicoutimi-le-fjord","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
2693,70159,"andre-harvey",36,2676,26,"2000-04-01","1997-09-22","Progressive Conservative","PC","Chicoutimi","QC","chicoutimi","f",2676,1997,"1997-09-26",FALSE,"M",NA,NA,NA,NA
2693,70159,"andre-harvey",36,4015,5,"2000-09-11","2000-04-02","Independent","Independent","Chicoutimi","QC","chicoutimi","f",2676,1997,"1997-09-26",FALSE,"M",NA,NA,NA,NA
2693,70159,"andre-harvey",36,4016,4,"2001-01-28","2000-09-12","Liberal","Liberal","Chicoutimi","QC","chicoutimi","f",2676,1997,"1997-09-26",FALSE,"M",NA,NA,NA,NA
2698,24017,"david-price",36,1775,4,"2004-05-23","2000-09-12","Liberal","Liberal","Compton--Stanstead","QC","compton-stanstead","t",2677,1997,"1997-09-29",FALSE,"M",NA,NA,NA,NA
2698,24017,"david-price",36,2677,26,"2000-09-11","1997-09-22","Progressive Conservative","PC","Compton--Stanstead","QC","compton-stanstead","t",2677,1997,"1997-09-29",FALSE,"M",NA,NA,NA,NA
2703,24018,"andrew-scheer",40,4136,2,"2019-10-21","2011-05-02","NDP","NDP","Drummond","QC","drummond","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
2728,24024,"liza-frulla",38,1476,4,"2005-11-29","2004-10-04","Liberal","Liberal","Jeanne-Le Ber","QC","jeanne-le-ber","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2728,70140,"liza-frulla",37,3655,4,"2004-05-23","2001-01-29","Liberal","Liberal","Verdun--Saint-Henri--Saint-Paul--Pointe Saint-Charles","QC","verdun-saint-henri-saint-paul-pointe-saint-charles","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2733,24026,"gary-schellenberger",38,1478,3,"2005-11-29","2004-10-04","Bloc Québécois","Bloc","Jonquière--Alma","QC","jonquiere-alma","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2733,70125,"sébastien-gagnon",37,3646,3,"2004-05-23","2002-09-30","Bloc Québécois","Bloc","Lac-Saint-Jean--Saguenay","QC","lac-saint-jean-saguenay","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2763,24034,"réal-lapierre",38,1486,3,"2005-11-29","2004-10-04","Bloc Québécois","Bloc","Lévis--Bellechasse","QC","levis-bellechasse","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2773,24036,"odina-desrochers",38,1488,3,"2005-11-29","2004-10-04","Bloc Québécois","Bloc","Lotbinière--Chutes-de-la-Chaudière","QC","lotbiniere-chutes-de-la-chaudiere","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2773,70131,"odina-desrochers",37,1794,3,"2004-05-23","2001-01-29","Bloc Québécois","Bloc","Lotbinière--L'Érable","QC","lotbiniere-l-erable","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2773,70162,"odina-desrochers",36,2696,3,"2000-10-22","1997-09-22","Bloc Québécois","Bloc","Lotbinière","QC","lotbiniere","f",2696,1998,"1998-09-29",FALSE,"M",NA,NA,NA,NA
2775,24037,"roger-clavet",38,1489,3,"2005-11-29","2004-10-04","Bloc Québécois","Bloc","Louis-Hébert","QC","louis-hebert","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
2780,24038,"bernard-cleary",38,1490,3,"2005-11-29","2004-10-04","Bloc Québécois","Bloc","Louis-Saint-Laurent","QC","louis-saint-laurent","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
2789,24042,"bill-siksay",38,1494,3,"2005-11-29","2004-10-04","Bloc Québécois","Bloc","Mégantic--L'Érable","QC","megantic-l-erable","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
2820,24048,"pierre-pettigrew",38,1500,4,"2005-11-29","2004-10-04","Liberal","Liberal","Papineau","QC","papineau","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
2820,70133,"pierre-pettigrew",36,2704,4,"2004-05-23","1997-09-22","Liberal","Liberal","Papineau--Saint-Denis","QC","papineau-saint-denis","f",2704,1997,"1997-09-24",TRUE,"M",NA,NA,NA,NA
2820,70245,"pierre-pettigrew",35,3685,4,"1997-04-27","1996-02-27","Liberal","Liberal","Papineau--Saint-Michel","QC","papineau-saint-michel","f",3685,1996,"1996-04-15",TRUE,"M",NA,NA,NA,NA
2820,70245,"pierre-pettigrew",35,3685,4,"1997-04-27","1996-02-27","Liberal","Liberal","Papineau--Saint-Michel","QC","papineau-saint-michel","f",3685,1996,"1996-04-16",FALSE,"M",NA,NA,NA,NA
2829,24050,"mario-silva",38,1502,4,"2005-11-29","2004-10-04","Liberal","Liberal","Pontiac","QC","pontiac","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
2831,70031,"raymond-simard",38,1503,3,"2005-11-29","2004-10-04","Bloc Québécois","Bloc","Portneuf","QC","portneuf","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2888,24069,"diane-st-jacques",36,1821,4,"2004-05-23","2000-09-12","Liberal","Liberal","Shefford","QC","shefford","t",2724,1997,"1997-09-25",FALSE,"F",NA,NA,NA,NA
2888,24069,"diane-st-jacques",36,2724,26,"2000-09-11","1997-09-22","Progressive Conservative","PC","Shefford","QC","shefford","t",2724,1997,"1997-09-25",FALSE,"F",NA,NA,NA,NA
2913,47009,"jim-pankiw",36,2741,28,"2000-10-22","1997-09-22","Reform Party","Reform","Saskatoon--Humboldt","SK","saskatoon-humboldt","f",2741,1997,"1997-09-30",FALSE,"M",NA,NA,NA,NA
2913,47009,"jim-pankiw",37,1838,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Saskatoon--Humboldt","SK","saskatoon-humboldt","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2923,70036,"scott-simms",38,1530,1,"2005-11-29","2004-10-04","Conservative","CPC","Churchill River","SK","churchill-river","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2934,47008,"lorne-nystrom",37,1837,2,"2004-05-23","2001-01-29","NDP","NDP","Regina--Qu'Appelle","SK","regina-qu-appelle","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
2934,70168,"lorne-nystrom",36,2739,2,"2000-10-22","1997-09-22","NDP","NDP","Qu'Appelle","SK","qu-appelle","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2944,47010,"chris-axworthy",36,2742,2,"2000-10-22","1997-09-22","NDP","NDP","Saskatoon--Rosetown--Biggar","SK","saskatoon-rosetown-biggar","f",2742,1998,"1998-06-11",FALSE,"M",NA,NA,NA,NA
2944,70261,"chris-axworthy",35,3336,2,"1997-04-27","1994-01-17","NDP","NDP","Saskatoon--Clark's Crossing","SK","saskatoon-clark-s-crossing","f",3336,1994,"1994-01-31",FALSE,"M",NA,NA,NA,NA
2993,70004,"david-kilgour",38,4025,5,"2005-11-29","2005-04-13","Independent","Independent","Edmonton--Beaumont","AB","edmonton-beaumont","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2993,70004,"david-kilgour",38,1247,4,"2005-04-12","2004-10-04","Liberal","Liberal","Edmonton--Beaumont","AB","edmonton-beaumont","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
2993,70039,"david-kilgour",35,3061,4,"2004-05-23","1994-01-17","Liberal","Liberal","Edmonton Southeast","AB","edmonton-southeast","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3017,48022,"charlie-penson",38,1256,1,"2005-11-29","2004-10-04","Conservative","CPC","Peace River","AB","peace-river","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3017,48022,"charlie-penson",35,3068,28,"2000-10-22","1994-01-17","Reform Party","Reform","Peace River","AB","peace-river","f",3068,1994,"1994-01-26",FALSE,"M",NA,NA,NA,NA
3017,48022,"charlie-penson",37,1564,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Peace River","AB","peace-river","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3028,48026,"dale-johnston",35,3072,28,"2000-10-22","1994-01-17","Reform Party","Reform","Wetaskiwin","AB","wetaskiwin","f",3072,1994,"1994-01-31",FALSE,"M",NA,NA,NA,NA
3028,48026,"dale-johnston",37,1567,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Wetaskiwin","AB","wetaskiwin","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3028,48026,"dale-johnston",38,1260,1,"2005-11-29","2004-10-04","Conservative","CPC","Wetaskiwin","AB","wetaskiwin","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3033,70179,"randy-white",35,3082,28,"1997-04-27","1994-01-17","Reform Party","Reform","Fraser Valley West","BC","fraser-valley-west","f",3317,1994,"1994-06-16",FALSE,"M",NA,NA,NA,NA
3033,70179,"randy-white",35,3082,28,"1997-04-27","1994-01-17","Reform Party","Reform","Fraser Valley West","BC","fraser-valley-west","f",3172,1995,"1995-06-12",TRUE,"M",NA,NA,NA,NA
3033,59001,"randy-white",38,1263,1,"2005-11-29","2004-10-04","Conservative","CPC","Abbotsford","BC","abbotsford","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
3033,70050,"randy-white",36,2482,28,"2000-10-22","1997-09-22","Reform Party","Reform","Langley--Abbotsford","BC","langley-abbotsford","f",2482,1997,"1997-09-25",FALSE,"M",NA,NA,NA,NA
3033,70050,"randy-white",37,1580,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Langley--Abbotsford","BC","langley-abbotsford","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3033,70179,"randy-white",35,3082,28,"1997-04-27","1994-01-17","Reform Party","Reform","Fraser Valley West","BC","fraser-valley-west","f",3248,1997,"1997-04-24",TRUE,"M",NA,NA,NA,NA
3033,70179,"randy-white",35,3082,28,"1997-04-27","1994-01-17","Reform Party","Reform","Fraser Valley West","BC","fraser-valley-west","f",3082,1994,"1994-01-20",FALSE,"M",NA,NA,NA,NA
3033,70179,"randy-white",35,3082,28,"1997-04-27","1994-01-17","Reform Party","Reform","Fraser Valley West","BC","fraser-valley-west","f",3114,1996,"1996-12-02",FALSE,"M",NA,NA,NA,NA
3071,70007,"werner-schmidt",38,1273,1,"2005-11-29","2004-10-04","Conservative","CPC","Kelowna","BC","kelowna","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3071,70007,"werner-schmidt",36,2480,28,"2000-10-22","1997-09-22","Reform Party","Reform","Kelowna","BC","kelowna","f",2480,1997,"1997-09-30",FALSE,"M",NA,NA,NA,NA
3071,70007,"werner-schmidt",37,1577,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Kelowna","BC","kelowna","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3071,70185,"werner-schmidt",35,3091,28,"1997-04-27","1994-01-17","Reform Party","Reform","Okanagan Centre","BC","okanagan-centre","f",3091,1994,"1994-02-01",FALSE,"M",NA,NA,NA,NA
3071,70185,"werner-schmidt",35,3091,28,"1997-04-27","1994-01-17","Reform Party","Reform","Okanagan Centre","BC","okanagan-centre","f",3289,1996,"1996-04-23",FALSE,"M",NA,NA,NA,NA
3094,59016,"gurmant-grewal",38,1279,1,"2005-11-29","2004-10-04","Conservative","CPC","Newton--North Delta","BC","newton-north-delta","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3094,70056,"gurmant-grewal",36,2496,28,"2000-10-22","1997-09-22","Reform Party","Reform","Surrey Central","BC","surrey-central","f",2496,1998,"1998-09-21",FALSE,"M",NA,NA,NA,NA
3094,70056,"gurmant-grewal",37,1594,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Surrey Central","BC","surrey-central","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3097,59018,"darrel-stinson",35,3092,28,"2000-10-22","1994-01-17","Reform Party","Reform","Okanagan--Shuswap","BC","okanagan-shuswap","f",3320,1996,"1996-04-22",TRUE,"M",NA,NA,NA,NA
3097,59018,"darrel-stinson",35,3092,28,"2000-10-22","1994-01-17","Reform Party","Reform","Okanagan--Shuswap","BC","okanagan-shuswap","f",3092,1994,"1994-01-28",FALSE,"M",NA,NA,NA,NA
3097,59018,"darrel-stinson",37,1586,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Okanagan--Shuswap","BC","okanagan-shuswap","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3097,70008,"darrel-stinson",38,1280,1,"2005-11-29","2004-10-04","Conservative","CPC","North Okanagan--Shuswap","BC","north-okanagan-shuswap","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
3102,59019,"ted-white",35,3090,28,"2000-10-22","1994-01-17","Reform Party","Reform","North Vancouver","BC","north-vancouver","t",3064,1995,"1995-04-25",FALSE,"M",NA,NA,NA,NA
3102,59019,"ted-white",35,3090,28,"2000-10-22","1994-01-17","Reform Party","Reform","North Vancouver","BC","north-vancouver","t",3090,1994,"1994-01-24",FALSE,"M",NA,NA,NA,NA
3102,59019,"ted-white",37,1584,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","North Vancouver","BC","north-vancouver","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
3121,70054,"andy-burton",37,1592,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Skeena","BC","skeena","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3127,70009,"jim-gouk",38,1289,1,"2005-11-29","2004-10-04","Conservative","CPC","Southern Interior","BC","southern-interior","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3127,70049,"jim-gouk",37,1578,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Kootenay--Boundary--Okanagan","BC","kootenay-boundary-okanagan","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3127,70143,"jim-gouk",36,2505,28,"2000-10-22","1997-09-22","Reform Party","Reform","West Kootenay--Okanagan","BC","west-kootenay-okanagan","f",2505,1997,"1997-09-24",FALSE,"M",NA,NA,NA,NA
3127,70181,"jim-gouk",35,3085,28,"1997-04-27","1994-01-17","Reform Party","Reform","Kootenay West--Revelstoke","BC","kootenay-west-revelstoke","f",3256,1995,"1995-06-19",FALSE,"M",NA,NA,NA,NA
3127,70181,"jim-gouk",35,3085,28,"1997-04-27","1994-01-17","Reform Party","Reform","Kootenay West--Revelstoke","BC","kootenay-west-revelstoke","f",3085,1994,"1994-01-26",FALSE,"M",NA,NA,NA,NA
3127,70181,"jim-gouk",35,3085,28,"1997-04-27","1994-01-17","Reform Party","Reform","Kootenay West--Revelstoke","BC","kootenay-west-revelstoke","f",3106,1997,"1997-04-14",TRUE,"M",NA,NA,NA,NA
3127,70181,"jim-gouk",35,3085,28,"1997-04-27","1994-01-17","Reform Party","Reform","Kootenay West--Revelstoke","BC","kootenay-west-revelstoke","f",3325,1995,"1995-06-21",FALSE,"M",NA,NA,NA,NA
3132,59028,"chuck-cadman",37,1595,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Surrey North","BC","surrey-north","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3132,59028,"chuck-cadman",36,2497,28,"2000-10-22","1997-09-22","Reform Party","Reform","Surrey North","BC","surrey-north","f",2497,1997,"1997-09-26",FALSE,"M",NA,NA,NA,NA
3132,59028,"chuck-cadman",38,1290,5,"2005-11-29","2004-10-04","Independent","Independent","Surrey North","BC","surrey-north","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3139,59002,"carol-skelton",40,4100,2,"2015-10-19","2011-05-02","NDP","NDP","Burnaby--Douglas","BC","burnaby-douglas","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3139,70361,"carol-skelton",41,4188,2,"2018-09-14","2015-10-19","NDP","NDP","Burnaby South","BC","burnaby-south","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
3160,59035,"david-anderson",35,3106,4,"2005-11-29","1994-01-17","Liberal","Liberal","Victoria","BC","victoria","t",3292,1995,"1995-06-01",FALSE,"M",NA,NA,NA,NA
3160,59035,"david-anderson",35,3106,4,"2005-11-29","1994-01-17","Liberal","Liberal","Victoria","BC","victoria","t",3106,1994,"1994-01-20",FALSE,"M",NA,NA,NA,NA
3160,59035,"david-anderson",35,3106,4,"2005-11-29","1994-01-17","Liberal","Liberal","Victoria","BC","victoria","t",3293,1995,"1995-10-23",FALSE,"M",NA,NA,NA,NA
3160,59035,"david-anderson",35,3106,4,"2005-11-29","1994-01-17","Liberal","Liberal","Victoria","BC","victoria","t",3106,1994,"1994-02-01",TRUE,"M",NA,NA,NA,NA
3164,70010,"john-reynolds",36,2506,28,"2000-10-22","1997-09-22","Reform Party","Reform","West Vancouver--Sunshine Coast","BC","west-vancouver-sunshine-coast","f",2506,1997,"1997-09-25",FALSE,"M",NA,NA,NA,NA
3164,70010,"john-reynolds",37,1603,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","West Vancouver--Sunshine Coast","BC","west-vancouver-sunshine-coast","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3164,70010,"john-reynolds",38,1298,1,"2005-11-29","2004-10-04","Conservative","CPC","West Vancouver--Sunshine Coast","BC","west-vancouver-sunshine-coast","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3175,46003,"bev-desjarlais",38,4027,5,"2005-11-29","2005-10-18","Independent","Independent","Churchill","MB","churchill","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3175,46003,"bev-desjarlais",36,2509,2,"2005-10-17","1997-09-22","NDP","NDP","Churchill","MB","churchill","f",2509,1997,"1997-09-30",FALSE,"F",NA,NA,NA,NA
3204,46012,"rey-d-pagtakhan",35,3115,4,"1997-04-27","1994-01-17","Liberal","Liberal","Winnipeg North","MB","winnipeg-north","t",3280,1995,"1995-10-19",FALSE,"M",NA,NA,NA,NA
3204,70059,"rey-d-pagtakhan",36,2517,4,"2004-05-23","1997-09-22","Liberal","Liberal","Winnipeg North--St. Paul","MB","winnipeg-north-st-paul","f",2517,1998,"1998-09-24",FALSE,"M",NA,NA,NA,NA
3204,46012,"rey-d-pagtakhan",35,3115,4,"1997-04-27","1994-01-17","Liberal","Liberal","Winnipeg North","MB","winnipeg-north","t",3115,1994,"1994-01-25",FALSE,"M",NA,NA,NA,NA
3217,70061,"angela-vautour",36,2522,2,"2000-10-22","1997-09-22","NDP","NDP","Beauséjour--Petitcodiac","NB","beausejour-petitcodiac","f",2522,1997,"1997-09-24",FALSE,"F",NA,NA,NA,NA
3221,13004,"john-herron",36,2525,26,"2004-05-23","1997-09-22","Progressive Conservative","PC","Fundy Royal","NB","fundy-royal","t",2525,1998,"1998-03-10",FALSE,"M",NA,NA,NA,NA
3229,70146,"claudette-bradshaw",36,2528,4,"2000-10-22","1997-09-22","Liberal","Liberal","Moncton","NB","moncton","f",2528,1999,"1999-02-04",TRUE,"F",NA,NA,NA,NA
3229,13007,"claudette-bradshaw",37,1624,4,"2005-11-29","2001-01-29","Liberal","Liberal","Moncton--Riverview--Dieppe","NB","moncton-riverview-dieppe","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
3229,70146,"claudette-bradshaw",36,2528,4,"2000-10-22","1997-09-22","Liberal","Liberal","Moncton","NB","moncton","f",2528,1998,"1998-09-23",FALSE,"F",NA,NA,NA,NA
3242,70062,"joy-smith",37,3651,4,"2004-05-23","2001-01-29","Liberal","Liberal","Bonavista--Trinity--Conception","NL","bonavista-trinity-conception","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3242,10001,"carol-skelton",38,1323,4,"2005-11-29","2004-10-04","Liberal","Liberal","Avalon","NL","avalon","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
3246,70064,"rex-barnes",37,3652,26,"2004-05-23","2001-01-29","Progressive Conservative","PC","Gander--Grand Falls","NL","gander-grand-falls","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3281,70067,"dianne-brushett",35,3145,4,"1997-04-27","1994-01-17","Liberal","Liberal","Cumberland--Colchester","NS","cumberland-colchester","t",3145,1994,"1994-01-19",FALSE,"F",NA,NA,NA,NA
3281,70067,"dianne-brushett",35,3145,4,"1997-04-27","1994-01-17","Liberal","Liberal","Cumberland--Colchester","NS","cumberland-colchester","t",3212,1996,"1996-05-09",FALSE,"F",NA,NA,NA,NA
3288,12005,"gordon-earle",36,2544,2,"2000-10-22","1997-09-22","NDP","NDP","Halifax West","NS","halifax-west","t",2544,1997,"1997-09-25",FALSE,"M",NA,NA,NA,NA
3325,70210,"jerry-pickard",35,3170,4,"1997-04-27","1994-01-17","Liberal","Liberal","Essex--Kent","ON","essex-kent","f",3170,1994,"1994-01-27",FALSE,"M",NA,NA,NA,NA
3325,35013,"jerry-pickard",37,1659,4,"2005-11-29","2001-01-29","Liberal","Liberal","Chatham-Kent--Essex","ON","chatham-kent-essex","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3325,70151,"jerry-pickard",36,2585,4,"2000-10-22","1997-09-22","Liberal","Liberal","Kent--Essex","ON","kent-essex","f",2585,1997,"1997-09-29",FALSE,"M",NA,NA,NA,NA
3337,70078,"murray-calder",36,2566,4,"2004-05-23","1997-09-22","Liberal","Liberal","Dufferin--Peel--Wellington--Grey","ON","dufferin-peel-wellington-grey","f",2566,1998,"1998-09-22",FALSE,"M",NA,NA,NA,NA
3337,70233,"murray-calder",35,3241,4,"1997-04-27","1994-01-17","Liberal","Liberal","Wellington--Grey--Dufferin--Simcoe","ON","wellington-grey-dufferin-simcoe","f",3241,1994,"1994-03-07",FALSE,"M",NA,NA,NA,NA
3344,35020,"gar-knutson",36,2569,4,"2004-05-23","1997-09-22","Liberal","Liberal","Elgin--Middlesex--London","ON","elgin-middlesex-london","t",2569,1998,"1998-09-21",FALSE,"M",NA,NA,NA,NA
3344,70208,"gar-knutson",35,3168,4,"1997-04-27","1994-01-17","Liberal","Liberal","Elgin--Norfolk","ON","elgin-norfolk","f",3168,1994,"1994-02-03",FALSE,"M",NA,NA,NA,NA
3355,35023,"jean-augustine",35,3174,4,"2005-11-29","1994-01-17","Liberal","Liberal","Etobicoke--Lakeshore","ON","etobicoke-lakeshore","t",3174,1994,"1994-01-31",FALSE,"F",NA,NA,NA,NA
3358,35025,"don-boudria",35,3175,4,"2005-11-29","1994-01-17","Liberal","Liberal","Glengarry--Prescott--Russell","ON","glengarry-prescott-russell","t",3175,1994,"1994-01-27",FALSE,"M",NA,NA,NA,NA
3358,35025,"don-boudria",35,3175,4,"2005-11-29","1994-01-17","Liberal","Liberal","Glengarry--Prescott--Russell","ON","glengarry-prescott-russell","t",3175,1996,"1996-10-10",TRUE,"M",NA,NA,NA,NA
3363,35026,"ovid-jackson",37,1656,4,"2004-05-23","2001-01-29","Liberal","Liberal","Bruce--Grey--Owen Sound","ON","bruce-grey-owen-sound","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
3363,70149,"ovid-jackson",35,3157,4,"2000-10-22","1994-01-17","Liberal","Liberal","Bruce--Grey","ON","bruce-grey","f",3157,1994,"1994-01-18",FALSE,"M",NA,NA,NA,NA
3371,70082,"john-oreilly",37,1675,4,"2004-05-23","2001-01-29","Liberal","Liberal","Haliburton--Victoria--Brock","ON","haliburton-victoria-brock","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3371,70154,"john-oreilly",35,3238,4,"2000-10-22","1994-01-17","Liberal","Liberal","Victoria--Haliburton","ON","victoria-haliburton","f",3238,1994,"1994-03-10",FALSE,"M",NA,NA,NA,NA
3377,70084,"stan-keyes",35,3181,4,"2004-05-23","1994-01-17","Liberal","Liberal","Hamilton West","ON","hamilton-west","f",3181,1994,"1994-01-21",FALSE,"M",NA,NA,NA,NA
3383,35033,"beth-phinney",35,3180,4,"2005-11-29","1994-01-17","Liberal","Liberal","Hamilton Mountain","ON","hamilton-mountain","t",3180,1994,"1994-01-27",FALSE,"F",NA,NA,NA,NA
3402,35041,"joe-jordan",36,2591,4,"2004-05-23","1997-09-22","Liberal","Liberal","Leeds--Grenville","ON","leeds-grenville","f",2591,1997,"1997-09-25",FALSE,"M",NA,NA,NA,NA
3410,35042,"pat-obrien",38,4026,5,"2005-11-29","2005-06-06","Independent","Independent","London--Fanshawe","ON","london-fanshawe","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
3410,35042,"pat-obrien",36,2594,4,"2005-06-05","1997-09-22","Liberal","Liberal","London--Fanshawe","ON","london-fanshawe","t",2594,1998,"1998-10-05",FALSE,"M",NA,NA,NA,NA
3410,70219,"pat-obrien",35,3195,4,"1997-04-27","1994-01-17","Liberal","Liberal","London--Middlesex","ON","london-middlesex","f",3323,1994,"1994-02-08",FALSE,"M",NA,NA,NA,NA
3410,70219,"pat-obrien",35,3195,4,"1997-04-27","1994-01-17","Liberal","Liberal","London--Middlesex","ON","london-middlesex","f",3195,1994,"1994-01-21",FALSE,"M",NA,NA,NA,NA
3415,35046,"rose-marie-ur",36,2589,4,"2004-05-23","1997-09-22","Liberal","Liberal","Lambton--Kent--Middlesex","ON","lambton-kent-middlesex","t",2589,1998,"1998-06-12",FALSE,"F",NA,NA,NA,NA
3415,70022,"rose-marie-ur",38,1388,4,"2005-11-29","2004-10-04","Liberal","Liberal","Middlesex--Kent--Lambton","ON","middlesex-kent-lambton","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3415,70216,"rose-marie-ur",35,3189,4,"1997-04-27","1994-01-17","Liberal","Liberal","Lambton--Middlesex","ON","lambton-middlesex","f",3189,1994,"1994-02-24",FALSE,"F",NA,NA,NA,NA
3425,35049,"carolyn-parrish",38,1392,4,"2004-11-18","2004-10-04","Liberal","Liberal","Mississauga--Erindale","ON","mississauga-erindale","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3425,35049,"carolyn-parrish",38,4024,5,"2005-11-29","2004-11-19","Independent","Independent","Mississauga--Erindale","ON","mississauga-erindale","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
3425,70089,"carolyn-parrish",36,2596,4,"2004-05-23","1997-09-22","Liberal","Liberal","Mississauga Centre","ON","mississauga-centre","t",2596,1998,"1998-09-23",FALSE,"F",NA,NA,NA,NA
